#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Location|




#Text=Autos parken am Radweg ende
1-1	0-5	Autos	_	
1-2	6-12	parken	_	
1-3	13-15	am	_	
1-4	16-22	Radweg	_	
1-5	23-27	ende	_	

#Text=Am Ende des Radwegs der aus der Lukasstr. kommt in Richtung Subbelrather Straße parken fast immer Autos und Mopeds.
2-1	30-32	Am	*[5]	
2-2	33-37	Ende	*[5]	
2-3	38-41	des	*[5]	
2-4	42-49	Radwegs	*[5]	
2-5	50-53	der	*[5]	
2-6	54-57	aus	*[5]	
2-7	58-61	der	*[5]	
2-8	62-70	Lukasstr	*[5]	
2-9	70-71	.	*[5]	
2-10	72-77	kommt	*[5]	
2-11	78-80	in	*[5]	
2-12	81-89	Richtung	*[5]	
2-13	90-102	Subbelrather	*[5]	
2-14	103-109	Straße	*[5]	
2-15	110-116	parken	_	
2-16	117-121	fast	_	
2-17	122-127	immer	_	
2-18	128-133	Autos	_	
2-19	134-137	und	_	
2-20	138-144	Mopeds	_	
2-21	144-145	.	_	

#Text=Kurz davor parken LKWs für die [Supermarkt] Zulieferung.
3-1	146-150	Kurz	_	
3-2	151-156	davor	_	
3-3	157-163	parken	_	
3-4	164-168	LKWs	_	
3-5	169-172	für	_	
3-6	173-176	die	_	
3-7	177-178	[	_	
3-8	178-188	Supermarkt	_	
3-9	188-189	]	_	
3-10	190-201	Zulieferung	_	
3-11	201-202	.	_	

#Text=Hier ist die Radwegsführung mehr als fraglich wenn man in der Rushhour hier entlang kommt.
4-1	203-207	Hier	_	
4-2	208-211	ist	_	
4-3	212-215	die	_	
4-4	216-230	Radwegsführung	_	
4-5	231-235	mehr	_	
4-6	236-239	als	_	
4-7	240-248	fraglich	_	
4-8	249-253	wenn	_	
4-9	254-257	man	_	
4-10	258-260	in	_	
4-11	261-264	der	_	
4-12	265-273	Rushhour	_	
4-13	274-278	hier	_	
4-14	279-286	entlang	_	
4-15	287-292	kommt	_	
4-16	292-293	.	_	
