#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Location|




#Text=Breitere Radwege.
1-1	0-8	Breitere	_	
1-2	9-16	Radwege	_	
1-3	16-17	.	_	

#Text=Breitere Wege für Fanrzeuge
2-1	18-26	Breitere	_	
2-2	27-31	Wege	_	
2-3	32-35	für	_	
2-4	36-45	Fanrzeuge	_	

#Text=Seit 17 Jahren wünsche ich mir solch einen Dialog.
3-1	48-52	Seit	_	
3-2	53-55	17	_	
3-3	56-62	Jahren	_	
3-4	63-70	wünsche	_	
3-5	71-74	ich	_	
3-6	75-78	mir	_	
3-7	79-84	solch	_	
3-8	85-90	einen	_	
3-9	91-97	Dialog	_	
3-10	97-98	.	_	

#Text=Danke nun dafür.
4-1	99-104	Danke	_	
4-2	105-108	nun	_	
4-3	109-114	dafür	_	
4-4	114-115	.	_	

#Text=Jüngst wurde die Venloer Straße umgebaut:
5-1	116-122	Jüngst	_	
5-2	123-128	wurde	_	
5-3	129-132	die	*[16]	
5-4	133-140	Venloer	*[16]	
5-5	141-147	Straße	*[16]	
5-6	148-156	umgebaut	_	
5-7	156-157	:	_	

#Text=- Parkbuchten wurden verbreitert, durch Wegnahme der Fahhradwege vom Fußweg
6-1	158-159	-	_	
6-2	160-171	Parkbuchten	_	
6-3	172-178	wurden	_	
6-4	179-190	verbreitert	_	
6-5	190-191	,	_	
6-6	192-197	durch	_	
6-7	198-206	Wegnahme	_	
6-8	207-210	der	_	
6-9	211-222	Fahhradwege	_	
6-10	223-226	vom	_	
6-11	227-233	Fußweg	_	

#Text=- die Fahrradwege wurden links und rechts auf die Fahrbahn verlegt
7-1	234-235	-	_	
7-2	236-239	die	_	
7-3	240-251	Fahrradwege	_	
7-4	252-258	wurden	_	
7-5	259-264	links	_	
7-6	265-268	und	_	
7-7	269-275	rechts	_	
7-8	276-279	auf	_	
7-9	280-283	die	_	
7-10	284-292	Fahrbahn	_	
7-11	293-300	verlegt	_	

#Text=Soweit so gut.
8-1	301-307	Soweit	_	
8-2	308-310	so	_	
8-3	311-314	gut	_	
8-4	314-315	.	_	

#Text=Problem: Als Radfahrer muss ich extremst aufpassen, nicht von Autos angefahren oder überfahren zu werden, da die Fahrbahn für Autos so schmal geworden ist, dass diese automatisch auf den Radwegen fahren.
