#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Location|




#Text=Radschnellwegnetz Bahndamm in und nach Ehrenfeld
1-1	0-17	Radschnellwegnetz	_	
1-2	18-26	Bahndamm	*[20]	
1-3	27-29	in	*[20]	
1-4	30-33	und	*[20]	
1-5	34-38	nach	*[20]	
1-6	39-48	Ehrenfeld	*[20]	

#Text=Dieser Vorschlag zielt auf das große Ganze: Wie kann Ehrenfeld gut erreicht werden und wie kann man sich auch innerhalb Ehrenfelds schnell und sicher bewegen?
2-1	51-57	Dieser	_	
2-2	58-67	Vorschlag	_	
2-3	68-73	zielt	_	
2-4	74-77	auf	_	
2-5	78-81	das	_	
2-6	82-87	große	_	
2-7	88-93	Ganze	_	
2-8	93-94	:	_	
2-9	95-98	Wie	_	
2-10	99-103	kann	_	
2-11	104-113	Ehrenfeld	*	
2-12	114-117	gut	_	
2-13	118-126	erreicht	_	
2-14	127-133	werden	_	
2-15	134-137	und	_	
2-16	138-141	wie	_	
2-17	142-146	kann	_	
2-18	147-150	man	_	
2-19	151-155	sich	_	
2-20	156-160	auch	_	
2-21	161-170	innerhalb	*[21]	
2-22	171-181	Ehrenfelds	*[21]	
2-23	182-189	schnell	_	
2-24	190-193	und	_	
2-25	194-200	sicher	_	
2-26	201-208	bewegen	_	
2-27	208-209	?	_	

#Text=Die meist in Hochlage konstruierten Bahndämme und -brücken ermöglichen seitlich angeheftete breite Radtrassen kreuzungsfrei über weite Strecken.
3-1	210-213	Die	_	
3-2	214-219	meist	_	
3-3	220-222	in	_	
3-4	223-231	Hochlage	_	
3-5	232-245	konstruierten	_	
3-6	246-255	Bahndämme	_	
3-7	256-259	und	_	
3-8	260-261	-	_	
3-9	261-268	brücken	_	
3-10	269-280	ermöglichen	_	
3-11	281-289	seitlich	_	
3-12	290-301	angeheftete	_	
3-13	302-308	breite	_	
3-14	309-319	Radtrassen	_	
3-15	320-333	kreuzungsfrei	_	
3-16	334-338	über	_	
3-17	339-344	weite	_	
3-18	345-353	Strecken	_	
3-19	353-354	.	_	

#Text=Holland hat das erfolgreich vorgemacht (Beispiel Nijmegen: http://wp.me/p2faP1-t7 mit Video).
4-1	355-362	Holland	_	
4-2	363-366	hat	_	
4-3	367-370	das	_	
4-4	371-382	erfolgreich	_	
4-5	383-393	vorgemacht	_	
4-6	394-395	(	_	
4-7	395-403	Beispiel	_	
4-8	404-412	Nijmegen	_	
4-9	412-413	:	_	
4-10	414-418	http	_	
4-11	418-419	:	_	
4-12	419-420	/	_	
4-13	420-421	/	_	
4-14	421-426	wp.me	_	
4-15	426-427	/	_	
4-16	427-433	p2faP1	_	
4-17	433-434	-	_	
4-18	434-436	t7	_	
4-19	437-440	mit	_	
4-20	441-446	Video	_	
4-21	446-447	)	_	
4-22	447-448	.	_	

#Text=Die Idee entstammt einem Vorschlag zum Bürgerhaushalt 2016 (Bezirksübergreifend Pos.2: http://tinyurl.com/y9c7qe65 ).
5-1	449-452	Die	_	
