#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Location|




#Text=Fahrradweg einzeichen in Richtung Süden
1-1	0-10	Fahrradweg	_	
1-2	11-21	einzeichen	_	
1-3	22-24	in	_	
1-4	25-33	Richtung	_	
1-5	34-39	Süden	_	

#Text=Wie schon in die Gegenrichtung sollte auch in Richtung Süden ein Radweg eingezeichnet werden.
2-1	42-45	Wie	_	
2-2	46-51	schon	_	
2-3	52-54	in	_	
2-4	55-58	die	_	
2-5	59-72	Gegenrichtung	_	
2-6	73-79	sollte	_	
2-7	80-84	auch	_	
2-8	85-87	in	_	
2-9	88-96	Richtung	_	
2-10	97-102	Süden	_	
2-11	103-106	ein	_	
2-12	107-113	Radweg	_	
2-13	114-127	eingezeichnet	_	
2-14	128-134	werden	_	
2-15	134-135	.	_	

#Text=Besonders nach der Brücke beschleunigen viele Autofahrer unverhältnis schnell und gefährden Radfahrer.
3-1	136-145	Besonders	_	
3-2	146-150	nach	_	
3-3	151-154	der	_	
3-4	155-161	Brücke	_	
3-5	162-175	beschleunigen	_	
3-6	176-181	viele	_	
3-7	182-192	Autofahrer	_	
3-8	193-205	unverhältnis	_	
3-9	206-213	schnell	_	
3-10	214-217	und	_	
3-11	218-227	gefährden	_	
3-12	228-237	Radfahrer	_	
3-13	237-238	.	_	

#Text=Eigentlich soll man hier genug Platz bekommen um auch ein Radweg einzuzeichnen.
4-1	239-249	Eigentlich	_	
4-2	250-254	soll	_	
4-3	255-258	man	_	
4-4	259-263	hier	_	
4-5	264-269	genug	_	
4-6	270-275	Platz	_	
4-7	276-284	bekommen	_	
4-8	285-287	um	_	
4-9	288-292	auch	_	
4-10	293-296	ein	_	
4-11	297-303	Radweg	_	
4-12	304-317	einzuzeichnen	_	
4-13	317-318	.	_	
