#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Location|




#Text=Umgestaltungsbeschlüsse von 2014 endlich umsetzen! (Königswinterer Straße)
1-1	0-23	Umgestaltungsbeschlüsse	_	
1-2	24-27	von	_	
1-3	28-32	2014	_	
1-4	33-40	endlich	_	
1-5	41-49	umsetzen	_	
1-6	49-50	!	_	
1-7	51-52	(	_	
1-8	52-66	Königswinterer	*[13]	
1-9	67-73	Straße	*[13]	
1-10	73-74	)	_	

#Text=Bereits 2014 (!) beschloss die Bezirksvertretung Beuel die fahrradfreundliche Umgestaltung der Königswinterer Straße auf den circa ein Kilometer zwischen Auf dem Grendt (Beuel) und Mehlemstraße (Ende Ramersdorf).
2-1	77-84	Bereits	_	
2-2	85-89	2014	_	
2-3	90-91	(	_	
2-4	91-92	!	_	
2-5	92-93	)	_	
2-6	94-103	beschloss	_	
2-7	104-107	die	_	
2-8	108-125	Bezirksvertretung	_	
2-9	126-131	Beuel	*	
2-10	132-135	die	_	
2-11	136-154	fahrradfreundliche	_	
2-12	155-167	Umgestaltung	_	
2-13	168-171	der	_	
2-14	172-186	Königswinterer	*[14]	
2-15	187-193	Straße	*[14]	
2-16	194-197	auf	_	
2-17	198-201	den	_	
2-18	202-207	circa	_	
2-19	208-211	ein	_	
2-20	212-221	Kilometer	_	
2-21	222-230	zwischen	*[15]	
2-22	231-234	Auf	*[15]	
2-23	235-238	dem	*[15]	
2-24	239-245	Grendt	*[15]	
2-25	246-247	(	*[15]	
2-26	247-252	Beuel	*[15]	
2-27	252-253	)	*[15]	
2-28	254-257	und	*[15]	
2-29	258-270	Mehlemstraße	*[15]	
2-30	271-272	(	*[15]	
2-31	272-276	Ende	*[15]	
2-32	277-287	Ramersdorf	*[15]	
2-33	287-288	)	_	
2-34	288-289	.	_	

#Text=Der Auftrag an die Verwaltung lautete damals, die Parkplätze auf die rheinzugewandte Straßenseite zu verlegen.
3-1	290-293	Der	_	
3-2	294-301	Auftrag	_	
3-3	302-304	an	_	
3-4	305-308	die	_	
3-5	309-319	Verwaltung	_	
3-6	320-327	lautete	_	
3-7	328-334	damals	_	
3-8	334-335	,	_	
3-9	336-339	die	_	
3-10	340-350	Parkplätze	_	
3-11	351-354	auf	_	
3-12	355-358	die	_	
3-13	359-374	rheinzugewandte	_	
3-14	375-387	Straßenseite	_	
