#FORMAT=WebAnno TSV 3.2
#T_SP=webanno.custom.Location|




#Text=Beschissener und gefährlicher Straßenbelag
1-1	0-12	Beschissener	_	
1-2	13-16	und	_	
1-3	17-29	gefährlicher	_	
1-4	30-42	Straßenbelag	_	

#Text=Abfahrt über Winterstraße vom Waldparkplatz Venner Straße/Professorenweg nach Bad Godesberg ist für Radfahrer nicht ungefährlich, da steil.
2-1	45-52	Abfahrt	*[4]	
2-2	53-57	über	*[4]	
2-3	58-70	Winterstraße	*[4]	
2-4	71-74	vom	*[4]	
2-5	75-88	Waldparkplatz	*[4]	
2-6	89-95	Venner	*[4]	
2-7	96-102	Straße	*[4]	
2-8	102-103	/	*[4]	
2-9	103-117	Professorenweg	*[4]	
2-10	118-122	nach	*[4]	
2-11	123-126	Bad	*[4]	
2-12	127-136	Godesberg	*[4]	
2-13	137-140	ist	_	
2-14	141-144	für	_	
2-15	145-154	Radfahrer	_	
2-16	155-160	nicht	_	
2-17	161-173	ungefährlich	_	
2-18	173-174	,	_	
2-19	175-177	da	_	
2-20	178-183	steil	_	
2-21	183-184	.	_	

#Text=Zu allem Überfluss ist die Abfahrt im unteren Bereich noch gefährlicher (Winterstraße), da der Straßenbelag zahlreiche Rampen, Wülste (sehr schlecht sichtbar in der Kurve vor Kreuzung Dechant-Heimbach-Straße) und Schlaglöcher enthält.
3-1	185-187	Zu	_	
3-2	188-193	allem	_	
3-3	194-203	Überfluss	_	
3-4	204-207	ist	_	
3-5	208-211	die	_	
3-6	212-219	Abfahrt	_	
3-7	220-222	im	_	
3-8	223-230	unteren	_	
3-9	231-238	Bereich	_	
3-10	239-243	noch	_	
3-11	244-256	gefährlicher	_	
3-12	257-258	(	_	
3-13	258-270	Winterstraße	*	
3-14	270-271	)	_	
3-15	271-272	,	_	
3-16	273-275	da	_	
3-17	276-279	der	_	
3-18	280-292	Straßenbelag	_	
3-19	293-303	zahlreiche	_	
3-20	304-310	Rampen	_	
3-21	310-311	,	_	
3-22	312-318	Wülste	_	
3-23	319-320	(	_	
3-24	320-324	sehr	_	
3-25	325-333	schlecht	_	
3-26	334-342	sichtbar	_	
3-27	343-345	in	*[5]	
3-28	346-349	der	*[5]	
3-29	350-355	Kurve	*[5]	
3-30	356-359	vor	*[5]	
3-31	360-368	Kreuzung	*[5]	
3-32	369-392	Dechant-Heimbach-Straße	*[5]	
3-33	392-393	)	_	
3-34	394-397	und	_	
3-35	398-410	Schlaglöcher	_	
3-36	411-418	enthält	_	
3-37	418-419	.	_	
